base_model,variant_id,dc_solution,iteration,CONTEXT,ZEROSHOT,delta
mistral,mistral_generalist2,Protection DC system design tool,12.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,13.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,14.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,15.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,16.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,17.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,18.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,19.0,4,4,0
mistral,mistral_generalist2,Protection DC system design tool,20.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,21.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,22.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,23.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,24.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,25.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,26.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,27.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,28.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,29.0,4,4,0
mistral,mistral_generalist2,Protection DC system design tool,30.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,31.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,32.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,33.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,34.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,35.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,36.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,37.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,38.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,39.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,40.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,41.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,42.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,43.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,44.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,45.0,4,4,0
mistral,mistral_generalist2,Protection DC system design tool,46.0,3,3,0
mistral,mistral_generalist2,Protection DC system design tool,47.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,48.0,4,3,1
mistral,mistral_generalist2,Protection DC system design tool,49.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,0.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,1.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,2.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,3.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,4.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,5.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,6.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,7.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,8.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,9.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,10.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,11.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,12.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,13.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,14.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,15.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,16.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,17.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,18.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,19.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,20.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,21.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,22.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,23.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,24.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,25.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,26.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,27.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,28.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,29.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,30.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,31.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,32.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,33.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,34.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,35.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,36.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,37.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,38.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,39.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,40.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,41.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,42.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,43.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,44.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,45.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,46.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,47.0,4,3,1
mistral,mistral_generalist2,Semiconductor-based circuit breaker,48.0,3,3,0
mistral,mistral_generalist2,Semiconductor-based circuit breaker,49.0,4,3,1
mistral,mistral_generalist2,Smart and sustainable DC cables,0.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,1.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,2.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,3.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,4.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,5.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,6.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,7.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,8.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,9.0,3,4,-1
mistral,mistral_generalist2,Smart and sustainable DC cables,10.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,11.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,12.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,13.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,14.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,15.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,16.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,17.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,18.0,3,4,-1
mistral,mistral_generalist2,Smart and sustainable DC cables,19.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,20.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,21.0,4,4,0
mistral,mistral_generalist2,Smart and sustainable DC cables,22.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,23.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,24.0,4,3,1
mistral,mistral_generalist2,Smart and sustainable DC cables,25.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,26.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,27.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,28.0,4,3,1
mistral,mistral_generalist2,Smart and sustainable DC cables,29.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,30.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,31.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,32.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,33.0,3,4,-1
mistral,mistral_generalist2,Smart and sustainable DC cables,34.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,35.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,36.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,37.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,38.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,39.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,40.0,3,4,-1
mistral,mistral_generalist2,Smart and sustainable DC cables,41.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,42.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,43.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,44.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,45.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,46.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,47.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,48.0,3,3,0
mistral,mistral_generalist2,Smart and sustainable DC cables,49.0,3,3,0
mistral,mistral_generalist2,Solid-state circuit breaker,0.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,1.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,2.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,3.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,4.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,5.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,6.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,7.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,8.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,9.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,10.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,11.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,12.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,13.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,14.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,15.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,16.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,17.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,18.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,19.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,20.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,21.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,22.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,23.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,24.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,25.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,26.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,27.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,28.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,29.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,30.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,31.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,32.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,33.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,34.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,35.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,36.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,37.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,38.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,39.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,40.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,41.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,42.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,43.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,44.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,45.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,46.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,47.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,48.0,4,3,1
mistral,mistral_generalist2,Solid-state circuit breaker,49.0,4,3,1
mistral,mistral_generalist2,Static protection system,0.0,4,3,1
mistral,mistral_generalist2,Static protection system,1.0,4,3,1
mistral,mistral_generalist2,Static protection system,2.0,4,3,1
mistral,mistral_generalist2,Static protection system,3.0,4,3,1
mistral,mistral_generalist2,Static protection system,4.0,4,3,1
mistral,mistral_generalist2,Static protection system,5.0,4,3,1
mistral,mistral_generalist2,Static protection system,6.0,4,3,1
mistral,mistral_generalist2,Static protection system,7.0,4,3,1
mistral,mistral_generalist2,Static protection system,8.0,4,3,1
mistral,mistral_generalist2,Static protection system,9.0,4,3,1
mistral,mistral_generalist2,Static protection system,10.0,4,3,1
mistral,mistral_generalist2,Static protection system,11.0,4,3,1
mistral,mistral_generalist2,Static protection system,12.0,4,3,1
mistral,mistral_generalist2,Static protection system,13.0,4,3,1
mistral,mistral_generalist2,Static protection system,14.0,4,3,1
mistral,mistral_generalist2,Static protection system,15.0,4,3,1
mistral,mistral_generalist2,Static protection system,16.0,4,3,1
mistral,mistral_generalist2,Static protection system,17.0,4,3,1
mistral,mistral_generalist2,Static protection system,18.0,4,3,1
mistral,mistral_generalist2,Static protection system,19.0,4,3,1
mistral,mistral_generalist2,Static protection system,20.0,4,3,1
mistral,mistral_generalist2,Static protection system,21.0,4,3,1
mistral,mistral_generalist2,Static protection system,22.0,4,3,1
mistral,mistral_generalist2,Static protection system,23.0,4,3,1
mistral,mistral_generalist2,Static protection system,24.0,4,3,1
mistral,mistral_generalist2,Static protection system,25.0,4,3,1
mistral,mistral_generalist2,Static protection system,26.0,4,3,1
mistral,mistral_generalist2,Static protection system,27.0,4,3,1
mistral,mistral_generalist2,Static protection system,28.0,4,3,1
mistral,mistral_generalist2,Static protection system,29.0,4,3,1
mistral,mistral_generalist2,Static protection system,30.0,4,3,1
mistral,mistral_generalist2,Static protection system,31.0,4,3,1
mistral,mistral_generalist2,Static protection system,32.0,4,3,1
mistral,mistral_generalist2,Static protection system,33.0,4,3,1
mistral,mistral_generalist2,Static protection system,34.0,4,3,1
mistral,mistral_generalist2,Static protection system,35.0,4,3,1
mistral,mistral_generalist2,Static protection system,36.0,4,3,1
mistral,mistral_generalist2,Static protection system,37.0,4,3,1
mistral,mistral_generalist2,Static protection system,38.0,4,3,1
mistral,mistral_generalist2,Static protection system,39.0,4,3,1
mistral,mistral_generalist2,Static protection system,40.0,4,3,1
mistral,mistral_generalist2,Static protection system,41.0,4,3,1
mistral,mistral_generalist2,Static protection system,42.0,4,3,1
mistral,mistral_generalist2,Static protection system,43.0,4,3,1
mistral,mistral_generalist2,Static protection system,44.0,4,3,1
mistral,mistral_generalist2,Static protection system,45.0,4,3,1
mistral,mistral_generalist2,Static protection system,46.0,4,3,1
mistral,mistral_generalist2,Static protection system,47.0,4,3,1
mistral,mistral_generalist2,Static protection system,48.0,4,3,1
mistral,mistral_generalist2,Static protection system,49.0,4,3,1
mistral,mistral_normative,DC connectors,0.0,3,4,-1
mistral,mistral_normative,DC connectors,1.0,4,4,0
mistral,mistral_normative,DC connectors,2.0,4,4,0
mistral,mistral_normative,DC connectors,3.0,4,4,0
mistral,mistral_normative,DC connectors,4.0,3,4,-1
