row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp
subject_matter_phi4_25_b8,phi4,subject_matter_phi4,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,25,20250630_221805
subject_matter_phi4_25_b10,phi4,subject_matter_phi4,subject_matter,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,25,20250630_221805
subject_matter2_phi4_25_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,25,20250630_221805
subject_matter2_phi4_25_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,25,20250630_221805
subject_matter2_phi4_25_b5,phi4,subject_matter2_phi4,subject_matter2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,25,20250630_221805
subject_matter2_phi4_25_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,25,20250630_221805
subject_matter2_phi4_25_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,25,20250630_221805
generalist_phi4_26_b1,phi4,generalist_phi4,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
generalist_phi4_26_b4,phi4,generalist_phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,26,20250630_221933
generalist_phi4_26_b5,phi4,generalist_phi4,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,26,20250630_221933
generalist_phi4_26_b9,phi4,generalist_phi4,generalist,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,26,20250630_221933
generalist_phi4_26_b10,phi4,generalist_phi4,generalist,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,26,20250630_221933
generalist2_phi4_26_b1,phi4,generalist2_phi4,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
generalist2_phi4_26_b3,phi4,generalist2_phi4,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,26,20250630_221933
generalist2_phi4_26_b4,phi4,generalist2_phi4,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,26,20250630_221933
generalist2_phi4_26_b5,phi4,generalist2_phi4,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,26,20250630_221933
generalist2_phi4_26_b10,phi4,generalist2_phi4,generalist2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,26,20250630_221933
normative_phi4_26_b1,phi4,normative_phi4,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
normative_phi4_26_b2,phi4,normative_phi4,normative,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,26,20250630_221933
normative_phi4_26_b4,phi4,normative_phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,26,20250630_221933
normative_phi4_26_b8,phi4,normative_phi4,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,26,20250630_221933
normative_phi4_26_b10,phi4,normative_phi4,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,26,20250630_221933
normative2_phi4_26_b1,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
normative2_phi4_26_b3,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,26,20250630_221933
normative2_phi4_26_b4,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,26,20250630_221933
normative2_phi4_26_b8,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,26,20250630_221933
normative2_phi4_26_b10,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,26,20250630_221933
subject_matter_phi4_26_b1,phi4,subject_matter_phi4,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
subject_matter_phi4_26_b2,phi4,subject_matter_phi4,subject_matter,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,26,20250630_221933
subject_matter_phi4_26_b3,phi4,subject_matter_phi4,subject_matter,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,26,20250630_221933
subject_matter_phi4_26_b4,phi4,subject_matter_phi4,subject_matter,4,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,26,20250630_221933
subject_matter_phi4_26_b5,phi4,subject_matter_phi4,subject_matter,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,26,20250630_221933
subject_matter2_phi4_26_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,26,20250630_221933
subject_matter2_phi4_26_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,26,20250630_221933
subject_matter2_phi4_26_b5,phi4,subject_matter2_phi4,subject_matter2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,26,20250630_221933
subject_matter2_phi4_26_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,26,20250630_221933
subject_matter2_phi4_26_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,26,20250630_221933
generalist_phi4_27_b1,phi4,generalist_phi4,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250630_222103
generalist_phi4_27_b3,phi4,generalist_phi4,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,27,20250630_222103
generalist_phi4_27_b4,phi4,generalist_phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,27,20250630_222103
generalist_phi4_27_b5,phi4,generalist_phi4,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,27,20250630_222103
generalist_phi4_27_b10,phi4,generalist_phi4,generalist,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,27,20250630_222103
generalist2_phi4_27_b1,phi4,generalist2_phi4,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250630_222103
generalist2_phi4_27_b3,phi4,generalist2_phi4,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,27,20250630_222103
generalist2_phi4_27_b4,phi4,generalist2_phi4,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,27,20250630_222103
generalist2_phi4_27_b8,phi4,generalist2_phi4,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,27,20250630_222103
generalist2_phi4_27_b10,phi4,generalist2_phi4,generalist2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,27,20250630_222103
normative_phi4_27_b1,phi4,normative_phi4,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250630_222103
normative_phi4_27_b4,phi4,normative_phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,27,20250630_222103
normative_phi4_27_b6,phi4,normative_phi4,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,27,20250630_222103
normative_phi4_27_b9,phi4,normative_phi4,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,27,20250630_222103
normative_phi4_27_b10,phi4,normative_phi4,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,27,20250630_222103
normative2_phi4_27_b1,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250630_222103
normative2_phi4_27_b3,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,27,20250630_222103
normative2_phi4_27_b4,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,27,20250630_222103
normative2_phi4_27_b8,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,27,20250630_222103
normative2_phi4_27_b10,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,27,20250630_222103
subject_matter_phi4_27_b1,phi4,subject_matter_phi4,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250630_222103
subject_matter_phi4_27_b4,phi4,subject_matter_phi4,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,27,20250630_222103
subject_matter_phi4_27_b7,phi4,subject_matter_phi4,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,27,20250630_222103
subject_matter_phi4_27_b8,phi4,subject_matter_phi4,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,27,20250630_222103
