row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
normative2_gemma3_57_b7,gemma3,normative2_gemma3,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,57,20250808_123521,no
normative2_gemma3_57_b8,gemma3,normative2_gemma3,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,57,20250808_123521,no
normative2_gemma3_57_b11,gemma3,normative2_gemma3,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,57,20250808_123521,no
subject_matter_gemma3_57_b1,gemma3,subject_matter_gemma3,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,57,20250808_123521,no
subject_matter_gemma3_57_b4,gemma3,subject_matter_gemma3,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,57,20250808_123521,no
subject_matter_gemma3_57_b7,gemma3,subject_matter_gemma3,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,57,20250808_123521,no
subject_matter_gemma3_57_b9,gemma3,subject_matter_gemma3,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,57,20250808_123521,no
subject_matter_gemma3_57_b11,gemma3,subject_matter_gemma3,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,57,20250808_123521,no
subject_matter2_gemma3_57_b1,gemma3,subject_matter2_gemma3,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,57,20250808_123521,no
subject_matter2_gemma3_57_b4,gemma3,subject_matter2_gemma3,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,57,20250808_123521,no
subject_matter2_gemma3_57_b7,gemma3,subject_matter2_gemma3,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,57,20250808_123521,no
subject_matter2_gemma3_57_b9,gemma3,subject_matter2_gemma3,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,57,20250808_123521,no
subject_matter2_gemma3_57_b11,gemma3,subject_matter2_gemma3,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,57,20250808_123521,no
generalist_llama_58_b1,llama,generalist_llama,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,58,20250808_140741,no
generalist_llama_58_b2,llama,generalist_llama,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,58,20250808_140741,no
generalist_llama_58_b3,llama,generalist_llama,generalist,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,58,20250808_140741,no
generalist_llama_58_b4,llama,generalist_llama,generalist,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,58,20250808_140741,no
generalist_llama_58_b5,llama,generalist_llama,generalist,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,58,20250808_140741,no
generalist2_llama_58_b1,llama,generalist2_llama,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,58,20250808_140741,no
generalist2_llama_58_b2,llama,generalist2_llama,generalist2,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,58,20250808_140741,no
generalist2_llama_58_b3,llama,generalist2_llama,generalist2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,58,20250808_140741,no
generalist2_llama_58_b4,llama,generalist2_llama,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,58,20250808_140741,no
generalist2_llama_58_b5,llama,generalist2_llama,generalist2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,58,20250808_140741,no
generalist2_llama_58_b6,llama,generalist2_llama,generalist2,6,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,58,20250808_140741,yes
generalist2_llama_58_b7,llama,generalist2_llama,generalist2,7,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,58,20250808_140741,yes
normative_llama_58_b1,llama,normative_llama,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,58,20250808_140741,no
normative_llama_58_b2,llama,normative_llama,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,58,20250808_140741,no
normative_llama_58_b3,llama,normative_llama,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,58,20250808_140741,no
normative_llama_58_b4,llama,normative_llama,normative,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,58,20250808_140741,no
normative_llama_58_b5,llama,normative_llama,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,58,20250808_140741,no
normative2_llama_58_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,58,20250808_140741,no
normative2_llama_58_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,58,20250808_140741,no
normative2_llama_58_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,58,20250808_140741,no
normative2_llama_58_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,58,20250808_140741,no
normative2_llama_58_b5,llama,normative2_llama,normative2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,58,20250808_140741,no
subject_matter_llama_58_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,58,20250808_140741,no
subject_matter_llama_58_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,58,20250808_140741,no
subject_matter_llama_58_b3,llama,subject_matter_llama,subject_matter,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,58,20250808_140741,no
subject_matter_llama_58_b4,llama,subject_matter_llama,subject_matter,4,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,58,20250808_140741,no
subject_matter_llama_58_b5,llama,subject_matter_llama,subject_matter,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,58,20250808_140741,no
subject_matter_llama_58_b6,llama,subject_matter_llama,subject_matter,6,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,58,20250808_140741,yes
subject_matter2_llama_58_b1,llama,subject_matter2_llama,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,58,20250808_140741,no
subject_matter2_llama_58_b2,llama,subject_matter2_llama,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,58,20250808_140741,no
subject_matter2_llama_58_b3,llama,subject_matter2_llama,subject_matter2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,58,20250808_140741,no
subject_matter2_llama_58_b4,llama,subject_matter2_llama,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,58,20250808_140741,no
