row_id,variant_id,base_model,model,rating,label,iteration,timestamp,raw_response
gemma3_normative2_37_20250806_005631,gemma3_normative2,gemma3,normative2,3,Feasible,37,20250806_005631,3 - Feasible
gemma3_subject_matter_37_20250806_005631,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,37,20250806_005631,3 - Feasible
gemma3_subject_matter2_37_20250806_005631,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,37,20250806_005631,3 - Feasible
llama_generalist_38_20250806_005813,llama_generalist,llama,generalist,3,Feasible,38,20250806_005813,"3 - Feasible
"
llama_generalist2_38_20250806_005813,llama_generalist2,llama,generalist2,4,Very feasible,38,20250806_005813,"4 - Very feasible
"
llama_normative_38_20250806_005813,llama_normative,llama,normative,2,Somewhat feasible,38,20250806_005813,"2 - Somewhat feasible
"
llama_normative2_38_20250806_005813,llama_normative2,llama,normative2,2,Somewhat feasible,38,20250806_005813,"2 - Somewhat feasible
"
llama_subject_matter_38_20250806_005813,llama_subject_matter,llama,subject_matter,3,Feasible,38,20250806_005813,"3 - Feasible
"
llama_subject_matter2_38_20250806_005813,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,38,20250806_005813,"2 - Somewhat feasible
"
mistral_generalist_38_20250806_005813,mistral_generalist,mistral,generalist,3,Feasible,38,20250806_005813, 3 - Feasible
mistral_generalist2_38_20250806_005813,mistral_generalist2,mistral,generalist2,3,Feasible,38,20250806_005813, 3 - Feasible
mistral_normative_38_20250806_005813,mistral_normative,mistral,normative,3,Feasible,38,20250806_005813, 3 - Feasible
mistral_normative2_38_20250806_005813,mistral_normative2,mistral,normative2,3,Feasible,38,20250806_005813, 3 - Feasible
mistral_subject_matter_38_20250806_005813,mistral_subject_matter,mistral,subject_matter,3,Feasible,38,20250806_005813, 3 - Feasible
mistral_subject_matter2_38_20250806_005813,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,38,20250806_005813, 3 - Feasible
gemma3_generalist_38_20250806_005813,gemma3_generalist,gemma3,generalist,3,Feasible,38,20250806_005813,3 - Feasible
gemma3_generalist2_38_20250806_005813,gemma3_generalist2,gemma3,generalist2,3,Feasible,38,20250806_005813,3 - Feasible
gemma3_normative_38_20250806_005813,gemma3_normative,gemma3,normative,3,Feasible,38,20250806_005813,3 - Feasible
gemma3_normative2_38_20250806_005813,gemma3_normative2,gemma3,normative2,3,Feasible,38,20250806_005813,3 - Feasible
gemma3_subject_matter_38_20250806_005813,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,38,20250806_005813,3 - Feasible
gemma3_subject_matter2_38_20250806_005813,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,38,20250806_005813,3 - Feasible
llama_generalist_39_20250806_005952,llama_generalist,llama,generalist,3,Feasible,39,20250806_005952,"3 - Feasible
"
llama_generalist2_39_20250806_005952,llama_generalist2,llama,generalist2,3,Feasible,39,20250806_005952,"3 - Feasible
"
llama_normative_39_20250806_005952,llama_normative,llama,normative,3,Feasible,39,20250806_005952,"3 - Feasible
"
llama_normative2_39_20250806_005952,llama_normative2,llama,normative2,3,Feasible,39,20250806_005952,"3 - Feasible
"
llama_subject_matter_39_20250806_005952,llama_subject_matter,llama,subject_matter,3,Feasible,39,20250806_005952,"3 - Feasible
"
llama_subject_matter2_39_20250806_005952,llama_subject_matter2,llama,subject_matter2,3,Feasible,39,20250806_005952,"3 - Feasible
"
mistral_generalist_39_20250806_005952,mistral_generalist,mistral,generalist,3,Feasible,39,20250806_005952, 3 - Feasible
mistral_generalist2_39_20250806_005952,mistral_generalist2,mistral,generalist2,3,Feasible,39,20250806_005952, 3 - Feasible
mistral_normative_39_20250806_005952,mistral_normative,mistral,normative,3,Feasible,39,20250806_005952, 3 - Feasible
mistral_normative2_39_20250806_005952,mistral_normative2,mistral,normative2,3,Feasible,39,20250806_005952, 3 - Feasible
mistral_subject_matter_39_20250806_005952,mistral_subject_matter,mistral,subject_matter,3,Feasible,39,20250806_005952, 3 - Feasible
mistral_subject_matter2_39_20250806_005952,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,39,20250806_005952, 3 - Feasible
gemma3_generalist_39_20250806_005952,gemma3_generalist,gemma3,generalist,3,Feasible,39,20250806_005952,3 - Feasible
gemma3_generalist2_39_20250806_005952,gemma3_generalist2,gemma3,generalist2,3,Feasible,39,20250806_005952,3 - Feasible
gemma3_normative_39_20250806_005952,gemma3_normative,gemma3,normative,3,Feasible,39,20250806_005952,3 - Feasible
gemma3_normative2_39_20250806_005952,gemma3_normative2,gemma3,normative2,3,Feasible,39,20250806_005952,3 - Feasible
gemma3_subject_matter_39_20250806_005952,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,39,20250806_005952,3 - Feasible
gemma3_subject_matter2_39_20250806_005952,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,39,20250806_005952,3 - Feasible
llama_generalist_40_20250806_010131,llama_generalist,llama,generalist,3,Feasible,40,20250806_010131,"3 - Feasible
"
llama_generalist2_40_20250806_010131,llama_generalist2,llama,generalist2,3,Feasible,40,20250806_010131,"3 - Feasible
"
llama_normative_40_20250806_010131,llama_normative,llama,normative,2,Somewhat feasible,40,20250806_010131,"2 - Somewhat feasible
"
llama_normative2_40_20250806_010131,llama_normative2,llama,normative2,4,Very feasible,40,20250806_010131,"4 - Very feasible
"
llama_subject_matter_40_20250806_010131,llama_subject_matter,llama,subject_matter,4,Very feasible,40,20250806_010131,"4 - Very feasible
"
llama_subject_matter2_40_20250806_010131,llama_subject_matter2,llama,subject_matter2,3,Feasible,40,20250806_010131,"3 - Feasible
"
mistral_generalist_40_20250806_010131,mistral_generalist,mistral,generalist,3,Feasible,40,20250806_010131, 3 - Feasible
mistral_generalist2_40_20250806_010131,mistral_generalist2,mistral,generalist2,3,Feasible,40,20250806_010131, 3 - Feasible
mistral_normative_40_20250806_010131,mistral_normative,mistral,normative,3,Feasible,40,20250806_010131, 3 - Feasible
mistral_normative2_40_20250806_010131,mistral_normative2,mistral,normative2,3,Feasible,40,20250806_010131, 3 - Feasible
mistral_subject_matter_40_20250806_010131,mistral_subject_matter,mistral,subject_matter,3,Feasible,40,20250806_010131, 3 - Feasible
mistral_subject_matter2_40_20250806_010131,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,40,20250806_010131, 3 - Feasible
gemma3_generalist_40_20250806_010131,gemma3_generalist,gemma3,generalist,3,Feasible,40,20250806_010131,3 - Feasible
gemma3_generalist2_40_20250806_010131,gemma3_generalist2,gemma3,generalist2,3,Feasible,40,20250806_010131,3 - Feasible
gemma3_normative_40_20250806_010131,gemma3_normative,gemma3,normative,3,Feasible,40,20250806_010131,3 - Feasible
gemma3_normative2_40_20250806_010131,gemma3_normative2,gemma3,normative2,3,Feasible,40,20250806_010131,3 - Feasible
gemma3_subject_matter_40_20250806_010131,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,40,20250806_010131,3 - Feasible
gemma3_subject_matter2_40_20250806_010131,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,40,20250806_010131,3 - Feasible
llama_generalist_41_20250806_010316,llama_generalist,llama,generalist,3,Feasible,41,20250806_010316,"3 - Feasible
"
llama_generalist2_41_20250806_010316,llama_generalist2,llama,generalist2,3,Feasible,41,20250806_010316,"3 - Feasible
"
llama_normative_41_20250806_010316,llama_normative,llama,normative,3,Feasible,41,20250806_010316,"3 - Feasible
"
llama_normative2_41_20250806_010316,llama_normative2,llama,normative2,3,Feasible,41,20250806_010316,"3 - Feasible
"
llama_subject_matter_41_20250806_010316,llama_subject_matter,llama,subject_matter,3,Feasible,41,20250806_010316,"3 - Feasible
"
llama_subject_matter2_41_20250806_010316,llama_subject_matter2,llama,subject_matter2,3,Feasible,41,20250806_010316,"3 - Feasible
"
mistral_generalist_41_20250806_010316,mistral_generalist,mistral,generalist,3,Feasible,41,20250806_010316, 3 - Feasible
mistral_generalist2_41_20250806_010316,mistral_generalist2,mistral,generalist2,3,Feasible,41,20250806_010316, 3 - Feasible
mistral_normative_41_20250806_010316,mistral_normative,mistral,normative,3,Feasible,41,20250806_010316, 3 - Feasible
mistral_normative2_41_20250806_010316,mistral_normative2,mistral,normative2,3,Feasible,41,20250806_010316, 3 - Feasible
mistral_subject_matter_41_20250806_010316,mistral_subject_matter,mistral,subject_matter,3,Feasible,41,20250806_010316, 3 - Feasible
mistral_subject_matter2_41_20250806_010316,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,41,20250806_010316, 3 - Feasible
gemma3_generalist_41_20250806_010316,gemma3_generalist,gemma3,generalist,3,Feasible,41,20250806_010316,3 - Feasible
gemma3_generalist2_41_20250806_010316,gemma3_generalist2,gemma3,generalist2,3,Feasible,41,20250806_010316,3 - Feasible
gemma3_normative_41_20250806_010316,gemma3_normative,gemma3,normative,3,Feasible,41,20250806_010316,3 - Feasible
gemma3_normative2_41_20250806_010316,gemma3_normative2,gemma3,normative2,3,Feasible,41,20250806_010316,3 - Feasible
gemma3_subject_matter_41_20250806_010316,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,41,20250806_010316,3 - Feasible
gemma3_subject_matter2_41_20250806_010316,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,41,20250806_010316,3 - Feasible
llama_generalist_42_20250806_010454,llama_generalist,llama,generalist,3,Feasible,42,20250806_010454,"3 - Feasible
"
llama_generalist2_42_20250806_010454,llama_generalist2,llama,generalist2,3,Feasible,42,20250806_010454,"3 - Feasible
"
llama_normative_42_20250806_010454,llama_normative,llama,normative,3,Feasible,42,20250806_010454,"3 - Feasible
"
llama_normative2_42_20250806_010454,llama_normative2,llama,normative2,2,Somewhat feasible,42,20250806_010454,"2 - Somewhat feasible
"
llama_subject_matter_42_20250806_010454,llama_subject_matter,llama,subject_matter,4,Very feasible,42,20250806_010454,"4 - Very feasible
"
llama_subject_matter2_42_20250806_010454,llama_subject_matter2,llama,subject_matter2,4,Very feasible,42,20250806_010454,"4 - Very feasible
"
mistral_generalist_42_20250806_010454,mistral_generalist,mistral,generalist,3,Feasible,42,20250806_010454, 3 - Feasible
mistral_generalist2_42_20250806_010454,mistral_generalist2,mistral,generalist2,3,Feasible,42,20250806_010454, 3 - Feasible
mistral_normative_42_20250806_010454,mistral_normative,mistral,normative,3,Feasible,42,20250806_010454, 3 - Feasible
mistral_normative2_42_20250806_010454,mistral_normative2,mistral,normative2,3,Feasible,42,20250806_010454, 3 - Feasible
mistral_subject_matter_42_20250806_010454,mistral_subject_matter,mistral,subject_matter,3,Feasible,42,20250806_010454, 3 - Feasible
mistral_subject_matter2_42_20250806_010454,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,42,20250806_010454, 3 - Feasible
gemma3_generalist_42_20250806_010454,gemma3_generalist,gemma3,generalist,3,Feasible,42,20250806_010454,3 - Feasible
gemma3_generalist2_42_20250806_010454,gemma3_generalist2,gemma3,generalist2,3,Feasible,42,20250806_010454,3 - Feasible
gemma3_normative_42_20250806_010454,gemma3_normative,gemma3,normative,3,Feasible,42,20250806_010454,3 - Feasible
gemma3_normative2_42_20250806_010454,gemma3_normative2,gemma3,normative2,3,Feasible,42,20250806_010454,3 - Feasible
gemma3_subject_matter_42_20250806_010454,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,42,20250806_010454,3 - Feasible
gemma3_subject_matter2_42_20250806_010454,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,42,20250806_010454,3 - Feasible
llama_generalist_43_20250806_010632,llama_generalist,llama,generalist,3,Feasible,43,20250806_010632,"3 - Feasible
"
llama_generalist2_43_20250806_010632,llama_generalist2,llama,generalist2,3,Feasible,43,20250806_010632,"3 - Feasible
"
llama_normative_43_20250806_010632,llama_normative,llama,normative,3,Feasible,43,20250806_010632,"3 - Feasible
"
llama_normative2_43_20250806_010632,llama_normative2,llama,normative2,3,Feasible,43,20250806_010632,"3 - Feasible
"
llama_subject_matter_43_20250806_010632,llama_subject_matter,llama,subject_matter,3,Feasible,43,20250806_010632,"3 - Feasible
"
llama_subject_matter2_43_20250806_010632,llama_subject_matter2,llama,subject_matter2,3,Feasible,43,20250806_010632,"3 - Feasible
"
mistral_generalist_43_20250806_010632,mistral_generalist,mistral,generalist,3,Feasible,43,20250806_010632, 3 - Feasible
mistral_generalist2_43_20250806_010632,mistral_generalist2,mistral,generalist2,3,Feasible,43,20250806_010632, 3 - Feasible
mistral_normative_43_20250806_010632,mistral_normative,mistral,normative,3,Feasible,43,20250806_010632, 3 - Feasible
mistral_normative2_43_20250806_010632,mistral_normative2,mistral,normative2,3,Feasible,43,20250806_010632, 3 - Feasible
mistral_subject_matter_43_20250806_010632,mistral_subject_matter,mistral,subject_matter,3,Feasible,43,20250806_010632, 3 - Feasible
mistral_subject_matter2_43_20250806_010632,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,43,20250806_010632, 3 - Feasible
gemma3_generalist_43_20250806_010632,gemma3_generalist,gemma3,generalist,3,Feasible,43,20250806_010632,3 - Feasible
gemma3_generalist2_43_20250806_010632,gemma3_generalist2,gemma3,generalist2,3,Feasible,43,20250806_010632,3 - Feasible
gemma3_normative_43_20250806_010632,gemma3_normative,gemma3,normative,3,Feasible,43,20250806_010632,3 - Feasible
gemma3_normative2_43_20250806_010632,gemma3_normative2,gemma3,normative2,3,Feasible,43,20250806_010632,3 - Feasible
gemma3_subject_matter_43_20250806_010632,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,43,20250806_010632,3 - Feasible
gemma3_subject_matter2_43_20250806_010632,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,43,20250806_010632,3 - Feasible
llama_generalist_44_20250806_010926,llama_generalist,llama,generalist,3,Feasible,44,20250806_010926,"3 - Feasible
"
llama_generalist2_44_20250806_010926,llama_generalist2,llama,generalist2,2,Somewhat feasible,44,20250806_010926,"2 - Somewhat feasible
"
llama_normative_44_20250806_010926,llama_normative,llama,normative,3,Feasible,44,20250806_010926,"3 - Feasible
"
llama_normative2_44_20250806_010926,llama_normative2,llama,normative2,3,Feasible,44,20250806_010926,"3 - Feasible
"
llama_subject_matter_44_20250806_010926,llama_subject_matter,llama,subject_matter,2,Somewhat feasible,44,20250806_010926,"2 - Somewhat feasible
"
llama_subject_matter2_44_20250806_010926,llama_subject_matter2,llama,subject_matter2,3,Feasible,44,20250806_010926,"3 - Feasible
"
mistral_generalist_44_20250806_010926,mistral_generalist,mistral,generalist,3,Feasible,44,20250806_010926, 3 - Feasible
mistral_generalist2_44_20250806_010926,mistral_generalist2,mistral,generalist2,3,Feasible,44,20250806_010926, 3 - Feasible
mistral_normative_44_20250806_010926,mistral_normative,mistral,normative,3,Feasible,44,20250806_010926, 3 - Feasible
mistral_normative2_44_20250806_010926,mistral_normative2,mistral,normative2,3,Feasible,44,20250806_010926, 3 - Feasible
mistral_subject_matter_44_20250806_010926,mistral_subject_matter,mistral,subject_matter,3,Feasible,44,20250806_010926, 3 - Feasible
mistral_subject_matter2_44_20250806_010926,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,44,20250806_010926, 3 - Feasible
gemma3_generalist_44_20250806_010926,gemma3_generalist,gemma3,generalist,3,Feasible,44,20250806_010926,3 - Feasible
gemma3_generalist2_44_20250806_010926,gemma3_generalist2,gemma3,generalist2,3,Feasible,44,20250806_010926,3 - Feasible
gemma3_normative_44_20250806_010926,gemma3_normative,gemma3,normative,3,Feasible,44,20250806_010926,3 - Feasible
gemma3_normative2_44_20250806_010926,gemma3_normative2,gemma3,normative2,3,Feasible,44,20250806_010926,3 - Feasible
gemma3_subject_matter_44_20250806_010926,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,44,20250806_010926,3 - Feasible
gemma3_subject_matter2_44_20250806_010926,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,44,20250806_010926,3 - Feasible
llama_generalist_45_20250806_011109,llama_generalist,llama,generalist,3,Feasible,45,20250806_011109,"3 - Feasible
"
llama_generalist2_45_20250806_011109,llama_generalist2,llama,generalist2,3,Feasible,45,20250806_011109,"3 - Feasible
"
llama_normative_45_20250806_011109,llama_normative,llama,normative,3,Feasible,45,20250806_011109,"3 - Feasible
"
llama_normative2_45_20250806_011109,llama_normative2,llama,normative2,3,Feasible,45,20250806_011109,"3 - Feasible
"
llama_subject_matter_45_20250806_011109,llama_subject_matter,llama,subject_matter,4,Very feasible,45,20250806_011109,"4 - Very feasible
"
llama_subject_matter2_45_20250806_011109,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,45,20250806_011109,"2 - Somewhat feasible
"
