source,row_id,base_model,variant_id,model,dc_solution,rating,label,condition,bias_type,anchor_level,iteration,timestamp
llm,llama_normative2_27_20250812_183728,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,llama_subject_matter_27_20250812_183728,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,llama_subject_matter2_27_20250812_183728,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,mistral_generalist_27_20250812_183728,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,mistral_generalist2_27_20250812_183728,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,mistral_normative_27_20250812_183728,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,mistral_normative2_27_20250812_183728,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,mistral_subject_matter_27_20250812_183728,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,mistral_subject_matter2_27_20250812_183728,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,27.0,20250812_183728
llm,gemma3_generalist_27_20250812_183728,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,gemma3_generalist2_27_20250812_183728,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,gemma3_normative_27_20250812_183728,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,gemma3_normative2_27_20250812_183728,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,gemma3_subject_matter_27_20250812_183728,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,gemma3_subject_matter2_27_20250812_183728,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,27.0,20250812_183728
llm,llama_generalist_28_20250812_190142,llama,llama_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,llama_generalist2_28_20250812_190142,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,llama_normative_28_20250812_190142,llama,llama_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,llama_normative2_28_20250812_190142,llama,llama_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,llama_subject_matter_28_20250812_190142,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,llama_subject_matter2_28_20250812_190142,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,mistral_generalist_28_20250812_190142,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,mistral_generalist2_28_20250812_190142,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,mistral_normative_28_20250812_190142,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,mistral_normative2_28_20250812_190142,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,mistral_subject_matter_28_20250812_190142,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,mistral_subject_matter2_28_20250812_190142,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,28.0,20250812_190142
llm,gemma3_generalist_28_20250812_190142,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,gemma3_generalist2_28_20250812_190142,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,gemma3_normative_28_20250812_190142,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,gemma3_normative2_28_20250812_190142,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,gemma3_subject_matter_28_20250812_190142,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,gemma3_subject_matter2_28_20250812_190142,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,28.0,20250812_190142
llm,llama_generalist_29_20250812_190704,llama,llama_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,llama_generalist2_29_20250812_190704,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,llama_normative_29_20250812_190704,llama,llama_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,llama_normative2_29_20250812_190704,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,llama_subject_matter_29_20250812_190704,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,llama_subject_matter2_29_20250812_190704,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_generalist_29_20250812_190704,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_generalist2_29_20250812_190704,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_normative_29_20250812_190704,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_normative2_29_20250812_190704,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_subject_matter_29_20250812_190704,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,mistral_subject_matter2_29_20250812_190704,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,29.0,20250812_190704
llm,gemma3_generalist_29_20250812_190704,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,gemma3_generalist2_29_20250812_190704,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,gemma3_normative_29_20250812_190704,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,gemma3_normative2_29_20250812_190704,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,gemma3_subject_matter_29_20250812_190704,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,gemma3_subject_matter2_29_20250812_190704,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,29.0,20250812_190704
llm,llama_generalist_30_20250812_191134,llama,llama_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,llama_generalist2_30_20250812_191134,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,llama_normative_30_20250812_191134,llama,llama_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,llama_normative2_30_20250812_191134,llama,llama_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,llama_subject_matter_30_20250812_191134,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,llama_subject_matter2_30_20250812_191134,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_generalist_30_20250812_191134,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_generalist2_30_20250812_191134,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_normative_30_20250812_191134,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_normative2_30_20250812_191134,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_subject_matter_30_20250812_191134,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,mistral_subject_matter2_30_20250812_191134,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,30.0,20250812_191134
llm,gemma3_generalist_30_20250812_191134,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,gemma3_generalist2_30_20250812_191134,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,gemma3_normative_30_20250812_191134,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,gemma3_normative2_30_20250812_191134,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,gemma3_subject_matter_30_20250812_191134,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,gemma3_subject_matter2_30_20250812_191134,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,30.0,20250812_191134
llm,llama_generalist_31_20250812_191703,llama,llama_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,llama_generalist2_31_20250812_191703,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,llama_normative_31_20250812_191703,llama,llama_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,llama_normative2_31_20250812_191703,llama,llama_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,llama_subject_matter_31_20250812_191703,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,llama_subject_matter2_31_20250812_191703,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,mistral_generalist_31_20250812_191703,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,mistral_generalist2_31_20250812_191703,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,mistral_normative_31_20250812_191703,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,mistral_normative2_31_20250812_191703,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,mistral_subject_matter_31_20250812_191703,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,mistral_subject_matter2_31_20250812_191703,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,31.0,20250812_191703
llm,gemma3_generalist_31_20250812_191703,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,gemma3_generalist2_31_20250812_191703,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,gemma3_normative_31_20250812_191703,gemma3,gemma3_normative,normative,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,gemma3_normative2_31_20250812_191703,gemma3,gemma3_normative2,normative2,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,gemma3_subject_matter_31_20250812_191703,gemma3,gemma3_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,gemma3_subject_matter2_31_20250812_191703,gemma3,gemma3_subject_matter2,subject_matter2,Smart and sustainable DC cables,4,Very important,NEU,,,31.0,20250812_191703
llm,llama_generalist_32_20250812_192809,llama,llama_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,32.0,20250812_192809
llm,llama_generalist2_32_20250812_192809,llama,llama_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,32.0,20250812_192809
llm,llama_normative_32_20250812_192809,llama,llama_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,llama_normative2_32_20250812_192809,llama,llama_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,llama_subject_matter_32_20250812_192809,llama,llama_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,NEU,,,32.0,20250812_192809
llm,llama_subject_matter2_32_20250812_192809,llama,llama_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_generalist_32_20250812_192809,mistral,mistral_generalist,generalist,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_generalist2_32_20250812_192809,mistral,mistral_generalist2,generalist2,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_normative_32_20250812_192809,mistral,mistral_normative,normative,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_normative2_32_20250812_192809,mistral,mistral_normative2,normative2,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_subject_matter_32_20250812_192809,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,mistral_subject_matter2_32_20250812_192809,mistral,mistral_subject_matter2,subject_matter2,Smart and sustainable DC cables,3,Important,NEU,,,32.0,20250812_192809
llm,gemma3_generalist_32_20250812_192809,gemma3,gemma3_generalist,generalist,Smart and sustainable DC cables,4,Very important,NEU,,,32.0,20250812_192809
llm,gemma3_generalist2_32_20250812_192809,gemma3,gemma3_generalist2,generalist2,Smart and sustainable DC cables,4,Very important,NEU,,,32.0,20250812_192809
