row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_NUM_HIGH_gemma3_subject_matter_05_b4_inverse_order_20250831_205943,gemma3,gemma3_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_05_b5_inverse_order_20250831_205943,gemma3,gemma3_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_05_b1_inverse_order_20250831_205943,gemma3,gemma3_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_05_b2_inverse_order_20250831_205943,gemma3,gemma3_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_05_b3_inverse_order_20250831_205943,gemma3,gemma3_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_05_b4_inverse_order_20250831_205943,gemma3,gemma3_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_05_b5_inverse_order_20250831_205943,gemma3,gemma3_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_06_b1_inverse_order_20250831_210339,phi4,phi4_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_06_b2_inverse_order_20250831_210339,phi4,phi4_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_06_b3_inverse_order_20250831_210339,phi4,phi4_generalist,generalist,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_06_b6_inverse_order_20250831_210339,phi4,phi4_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_06_b8_inverse_order_20250831_210339,phi4,phi4_generalist,generalist,8,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_06_b1_inverse_order_20250831_210339,phi4,phi4_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_06_b2_inverse_order_20250831_210339,phi4,phi4_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_06_b3_inverse_order_20250831_210339,phi4,phi4_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_06_b4_inverse_order_20250831_210339,phi4,phi4_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_06_b6_inverse_order_20250831_210339,phi4,phi4_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_06_b1_inverse_order_20250831_210339,phi4,phi4_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_06_b2_inverse_order_20250831_210339,phi4,phi4_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_06_b3_inverse_order_20250831_210339,phi4,phi4_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_06_b4_inverse_order_20250831_210339,phi4,phi4_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_06_b6_inverse_order_20250831_210339,phi4,phi4_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_06_b1_inverse_order_20250831_210339,phi4,phi4_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_06_b2_inverse_order_20250831_210339,phi4,phi4_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_06_b3_inverse_order_20250831_210339,phi4,phi4_normative2,normative2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_06_b4_inverse_order_20250831_210339,phi4,phi4_normative2,normative2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_06_b5_inverse_order_20250831_210339,phi4,phi4_normative2,normative2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_06_b1_inverse_order_20250831_210339,phi4,phi4_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_06_b2_inverse_order_20250831_210339,phi4,phi4_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_06_b3_inverse_order_20250831_210339,phi4,phi4_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_06_b4_inverse_order_20250831_210339,phi4,phi4_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_06_b6_inverse_order_20250831_210339,phi4,phi4_subject_matter,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_06_b1_inverse_order_20250831_210339,phi4,phi4_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_06_b2_inverse_order_20250831_210339,phi4,phi4_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_06_b3_inverse_order_20250831_210339,phi4,phi4_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_06_b4_inverse_order_20250831_210339,phi4,phi4_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_06_b6_inverse_order_20250831_210339,phi4,phi4_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_06_b1_inverse_order_20250831_210339,llama,llama_generalist,generalist,1,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems - Insufficient training and skilled professionals may hinder the successful implementation of DC solutions.,hallucinated_label,correct_id,TRUE,0.46,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_06_b2_inverse_order_20250831_210339,llama,llama_generalist,generalist,2,uncertain regulatory roadmap,"Uncertain regulatory roadmap - The lack of clear regulations and policies can cause uncertainty for stakeholders, discouraging investment and adoption of DC technologies.",hallucinated_label,correct_id,TRUE,0.361,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_06_b3_inverse_order_20250831_210339,llama,llama_generalist,generalist,3,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects - Misconceptions and lack of knowledge about DC systems may lead to resistance or reluctance among the public to support or adopt these technologies.,hallucinated_label,correct_id,TRUE,0.522,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_06_b4_inverse_order_20250831_210339,llama,llama_generalist,generalist,4,incompatibility of DC systems components,Incompatibility of DC systems components - Issues with interoperability between various components of DC systems can hinder their successful integration and deployment.,hallucinated_label,correct_id,TRUE,0.385,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_06_b5_inverse_order_20250831_210339,llama,llama_generalist,generalist,5,"power losses, quality and safety issues","Power losses, quality and safety issues - DC solutions may face challenges in terms of power efficiency and safety, which can impact their adoption and effectiveness.",hallucinated_label,correct_id,TRUE,0.38,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_06_b1_inverse_order_20250831_210339,llama,llama_generalist2,generalist2,1,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_06_b2_inverse_order_20250831_210339,llama,llama_generalist2,generalist2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_06_b3_inverse_order_20250831_210339,llama,llama_generalist2,generalist2,3,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_06_b4_inverse_order_20250831_210339,llama,llama_generalist2,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_06_b5_inverse_order_20250831_210339,llama,llama_generalist2,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_06_b1_inverse_order_20250831_210339,llama,llama_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_06_b2_inverse_order_20250831_210339,llama,llama_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_06_b3_inverse_order_20250831_210339,llama,llama_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_06_b4_inverse_order_20250831_210339,llama,llama_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_06_b5_inverse_order_20250831_210339,llama,llama_normative,normative,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_06_b5_inverse_order_20250831_210339,llama,llama_normative2,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_06_b6_inverse_order_20250831_210339,llama,llama_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_06_b7_inverse_order_20250831_210339,llama,llama_normative2,normative2,7,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_06_b9_inverse_order_20250831_210339,llama,llama_normative2,normative2,9,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_06_b10_inverse_order_20250831_210339,llama,llama_normative2,normative2,10,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,6,20250831_210339,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
