row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition
gemma3_subject_matter_41_20250809_133305,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,41.0,20250809_133305,llm,CONTEXT
gemma3_subject_matter2_41_20250809_133305,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,41.0,20250809_133305,llm,CONTEXT
llama_generalist_42_20250809_133521,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
llama_generalist2_42_20250809_133521,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
llama_normative_42_20250809_133521,llama,llama_normative,normative,LVAC-LVDC interlink converter,4,Very important,42.0,20250809_133521,llm,CONTEXT
llama_normative2_42_20250809_133521,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
llama_subject_matter_42_20250809_133521,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
llama_subject_matter2_42_20250809_133521,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
mistral_generalist_42_20250809_133521,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
mistral_generalist2_42_20250809_133521,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
mistral_normative_42_20250809_133521,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,4,Very important,42.0,20250809_133521,llm,CONTEXT
mistral_normative2_42_20250809_133521,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
mistral_subject_matter_42_20250809_133521,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
mistral_subject_matter2_42_20250809_133521,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,42.0,20250809_133521,llm,CONTEXT
gemma3_generalist_42_20250809_133521,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
gemma3_generalist2_42_20250809_133521,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
gemma3_normative_42_20250809_133521,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
gemma3_normative2_42_20250809_133521,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
gemma3_subject_matter_42_20250809_133521,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
gemma3_subject_matter2_42_20250809_133521,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,42.0,20250809_133521,llm,CONTEXT
llama_generalist_43_20250809_133835,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_generalist2_43_20250809_133835,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_normative_43_20250809_133835,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_normative2_43_20250809_133835,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_subject_matter_43_20250809_133835,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_subject_matter2_43_20250809_133835,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
mistral_generalist_43_20250809_133835,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
mistral_generalist2_43_20250809_133835,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
mistral_normative_43_20250809_133835,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
mistral_normative2_43_20250809_133835,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,43.0,20250809_133835,llm,CONTEXT
mistral_subject_matter_43_20250809_133835,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
mistral_subject_matter2_43_20250809_133835,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,43.0,20250809_133835,llm,CONTEXT
gemma3_generalist_43_20250809_133835,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
gemma3_generalist2_43_20250809_133835,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
gemma3_normative_43_20250809_133835,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
gemma3_normative2_43_20250809_133835,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
gemma3_subject_matter_43_20250809_133835,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
gemma3_subject_matter2_43_20250809_133835,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,43.0,20250809_133835,llm,CONTEXT
llama_generalist_44_20250809_134127,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_generalist2_44_20250809_134127,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_normative_44_20250809_134127,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_normative2_44_20250809_134127,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_subject_matter_44_20250809_134127,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_subject_matter2_44_20250809_134127,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
mistral_generalist_44_20250809_134127,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
mistral_generalist2_44_20250809_134127,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
mistral_normative_44_20250809_134127,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,4,Very important,44.0,20250809_134127,llm,CONTEXT
mistral_normative2_44_20250809_134127,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,44.0,20250809_134127,llm,CONTEXT
mistral_subject_matter_44_20250809_134127,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
mistral_subject_matter2_44_20250809_134127,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,44.0,20250809_134127,llm,CONTEXT
gemma3_generalist_44_20250809_134127,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
gemma3_generalist2_44_20250809_134127,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
gemma3_normative_44_20250809_134127,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
gemma3_normative2_44_20250809_134127,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
gemma3_subject_matter_44_20250809_134127,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
gemma3_subject_matter2_44_20250809_134127,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,44.0,20250809_134127,llm,CONTEXT
llama_generalist_45_20250809_134435,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_generalist2_45_20250809_134435,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_normative_45_20250809_134435,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_normative2_45_20250809_134435,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_subject_matter_45_20250809_134435,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_subject_matter2_45_20250809_134435,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
mistral_generalist_45_20250809_134435,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
mistral_generalist2_45_20250809_134435,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
mistral_normative_45_20250809_134435,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
mistral_normative2_45_20250809_134435,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
mistral_subject_matter_45_20250809_134435,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,45.0,20250809_134435,llm,CONTEXT
mistral_subject_matter2_45_20250809_134435,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,45.0,20250809_134435,llm,CONTEXT
gemma3_generalist_45_20250809_134435,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
gemma3_generalist2_45_20250809_134435,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
gemma3_normative_45_20250809_134435,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
gemma3_normative2_45_20250809_134435,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
gemma3_subject_matter_45_20250809_134435,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
gemma3_subject_matter2_45_20250809_134435,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,45.0,20250809_134435,llm,CONTEXT
llama_generalist_46_20250809_134659,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
llama_generalist2_46_20250809_134659,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
llama_normative_46_20250809_134659,llama,llama_normative,normative,LVAC-LVDC interlink converter,4,Very important,46.0,20250809_134659,llm,CONTEXT
llama_normative2_46_20250809_134659,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
llama_subject_matter_46_20250809_134659,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
llama_subject_matter2_46_20250809_134659,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,46.0,20250809_134659,llm,CONTEXT
mistral_generalist_46_20250809_134659,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
mistral_generalist2_46_20250809_134659,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
mistral_normative_46_20250809_134659,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,4,Very important,46.0,20250809_134659,llm,CONTEXT
mistral_normative2_46_20250809_134659,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,46.0,20250809_134659,llm,CONTEXT
mistral_subject_matter_46_20250809_134659,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
mistral_subject_matter2_46_20250809_134659,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_generalist_46_20250809_134659,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_generalist2_46_20250809_134659,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_normative_46_20250809_134659,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_normative2_46_20250809_134659,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_subject_matter_46_20250809_134659,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
gemma3_subject_matter2_46_20250809_134659,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,46.0,20250809_134659,llm,CONTEXT
llama_generalist_47_20250809_135100,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
llama_generalist2_47_20250809_135100,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
llama_normative_47_20250809_135100,llama,llama_normative,normative,LVAC-LVDC interlink converter,4,Very important,47.0,20250809_135100,llm,CONTEXT
llama_normative2_47_20250809_135100,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
llama_subject_matter_47_20250809_135100,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
llama_subject_matter2_47_20250809_135100,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
mistral_generalist_47_20250809_135100,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,4,Very important,47.0,20250809_135100,llm,CONTEXT
mistral_generalist2_47_20250809_135100,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
mistral_normative_47_20250809_135100,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
mistral_normative2_47_20250809_135100,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
mistral_subject_matter_47_20250809_135100,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
mistral_subject_matter2_47_20250809_135100,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,47.0,20250809_135100,llm,CONTEXT
gemma3_generalist_47_20250809_135100,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
gemma3_generalist2_47_20250809_135100,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
gemma3_normative_47_20250809_135100,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
gemma3_normative2_47_20250809_135100,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
gemma3_subject_matter_47_20250809_135100,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
gemma3_subject_matter2_47_20250809_135100,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,47.0,20250809_135100,llm,CONTEXT
llama_generalist_48_20250809_135400,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,48.0,20250809_135400,llm,CONTEXT
